,Retweets,Favorites,Text,Id,Jpg url,Image num,Prediction 1,Reliability 1,Breed 1,Prediction 2,Reliability 2,Breed 2,Prediction 3,Reliability 3,Breed 3,Name,Doggo,Floofer,Pupper,Puppo,Rating
1009,1415.0,6143.0,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,7.844314304116859e+17,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1.0,Miniature_Poodle,0.744819,True,Toy_Poodle,0.243192,True,Standard_Poodle,0.0109202,True,Stormy,False,False,False,False,12/10
1010,5386.0,13058.0,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11â€¦ https://t.co/rKCJnWRpR2,7.851709366223503e+17,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2.0,Seat_Belt,0.891193,False,Eskimo_Dog,0.0274944,True,Samoyed,0.0195303,True,Hero,False,False,False,False,11/10
1011,1815.0,7827.0,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,7.852647542479954e+17,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1.0,Teddy,0.6748930000000001,False,Cradle,0.0567396,False,Chow,0.056137,True,Doc,False,False,False,False,12/10
1012,2460.0,8424.0,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 1â€¦ https://t.co/aBsZTpv6mM,7.85639753186218e+17,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1.0,Porcupine,0.978042,False,Sea_Urchin,0.0061063,False,Echidna,0.00544197,False,Pinot,True,False,True,False,10/10
1013,3507.0,12251.0,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,7.859278191760548e+17,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1.0,Teddy,0.97207,False,Toy_Poodle,0.00849262,True,Chow,0.00288271,True,Lucy,False,False,False,False,12/10
1014,7827.0,0.0,RT @dog_rates: This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,7.860369675029135e+17,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1.0,Golden_Retriever,0.99383,True,Cocker_Spaniel,0.00314271,True,Great_Pyrenees,0.000917414,True,Scout,False,False,False,False,11/10
1015,3889.0,11774.0,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,7.863632357463859e+17,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1.0,Golden_Retriever,0.929266,True,Labrador_Retriever,0.0628667,True,Saluki,0.00215669,True,Rizzo,True,False,False,False,13/10
1016,3436.0,10149.0,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,7.865959702933709e+17,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1.0,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,Chow,0.000570176,True,Dale,False,False,False,False,11/10
1017,2847.0,11519.0,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",7.866649550430495e+17,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1.0,Leonberg,0.512034,True,Keeshond,0.464816,True,Pomeranian,0.00781249,True,Dog,False,False,False,False,12/10
1018,6744.0,19614.0,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",7.867090828498289e+17,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1.0,Pomeranian,0.467321,True,Persian_Cat,0.122978,False,Chow,0.102654,True,Logan,False,False,False,False,75/10
1019,8859.0,28673.0,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,7.869630643735347e+17,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1.0,Golden_Retriever,0.915303,True,Saluki,0.0462126,True,Labrador_Retriever,0.0375041,True,Rory,False,False,False,False,12/10
1020,1930.0,8416.0,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,7.873224439458775e+17,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1.0,Seat_Belt,0.747739,False,Golden_Retriever,0.105703,True,Dingo,0.0172568,False,Lincoln,False,False,False,False,10/10
1021,3083.0,11034.0,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,7.877176037416223e+17,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3.0,German_Shepherd,0.992339,True,Malinois,0.00492039,True,Kelpie,0.0008528019999999999,True,Tonks,False,False,False,True,13/10
1022,3382.0,9368.0,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,7.878105525926953e+17,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2.0,Pug,0.362835,True,French_Bulldog,0.221864,True,English_Setter,0.0804183,True,Frank,False,False,False,False,11/10
1023,3789.0,0.0,RT @dog_rates: This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,7.880701209376195e+17,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1.0,Golden_Retriever,0.735163,True,Sussex_Spaniel,0.064897,True,Labrador_Retriever,0.0477037,True,Bo,False,False,False,False,11/10
1024,1442.0,6644.0,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,7.881505855770501e+17,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3.0,Chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True,Leo,False,False,False,False,13/10
1025,5876.0,16848.0,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,7.884121440186614e+17,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1.0,Golden_Retriever,0.805238,True,Labrador_Retriever,0.113798,True,Brittany_Spaniel,0.0385587,True,Dexter,False,False,False,False,11/10
1026,11433.0,29622.0,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,7.887659149929021e+17,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1.0,Cocker_Spaniel,0.500509,True,Golden_Retriever,0.27273400000000003,True,Jigsaw_Puzzle,0.041475800000000014,False,Butter,False,False,False,False,12/10
1027,13741.0,29590.0,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",7.889083869434307e+17,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1.0,Remote_Control,0.8815379999999999,False,Oscilloscope,0.0355131,False,Golden_Retriever,0.0340897,True,Lucy,False,False,False,False,11/10
1028,2866.0,9840.0,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,7.892684487487037e+17,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1.0,Malamute,0.81286,True,Siberian_Husky,0.120853,True,Eskimo_Dog,0.0242693,True,Stella,False,False,False,False,10/10
1029,3740.0,12717.0,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,7.895308770133934e+17,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3.0,Schipperke,0.363272,True,Kelpie,0.197021,True,Norwegian_Elkhound,0.151024,True,Rizzy,False,False,False,False,12/10
1030,2579.0,9993.0,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,7.899864660510884e+17,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1.0,Tub,0.479477,False,Bathtub,0.325106,False,Golden_Retriever,0.07853049999999999,True,Happy,False,False,False,False,12/10
1031,7968.0,22338.0,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,7.905819494254756e+17,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2.0,Refrigerator,0.998886,False,Malinois,0.000152999,True,Kelpie,0.000130817,True,Duke,False,False,False,False,11/10
1032,2114.0,8855.0,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,7.906987551713649e+17,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1.0,Bernese_Mountain_Dog,0.996541,True,Entlebucher,0.00105698,True,Appenzeller,0.000997907,True,Mosby,False,False,False,False,12/10
1033,2579.0,0.0,RT @dog_rates: This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,7.907232982042173e+17,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1.0,Tub,0.479477,False,Bathtub,0.325106,False,Golden_Retriever,0.07853049999999999,True,Happy,False,False,False,False,12/10
1034,5210.0,17943.0,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,7.90946055508652e+17,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1.0,Dishwasher,0.700466,False,Golden_Retriever,0.245773,True,Chow,0.0390117,True,Betty,False,False,False,True,12/10
1035,4569.0,0.0,RT @dog_rates: This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,7.910262144252682e+17,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1.0,Malamute,0.375098,True,Jean,0.0693617,False,Keeshond,0.0505276,True,Alfie,False,False,False,False,11/10
1036,4570.0,14188.0,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all tâ€¦ https://t.co/zoWrqNMHrl,7.914069556843684e+17,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4.0,Pembroke,0.972629,True,Cardigan,0.0270259,True,Basenji,0.000152502,True,Levi,False,False,False,False,12/10
1037,3468.0,12702.0,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,7.916723228476375e+17,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1.0,Golden_Retriever,0.705092,True,Labrador_Retriever,0.219721,True,Kuvasz,0.015965,True,Dog,False,False,False,False,13/10
1038,1994.0,7763.0,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dâ€¦ https://t.co/kte5KPffQj,7.920500631534387e+17,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2.0,Komondor,0.942856,True,Swab,0.05271519999999999,False,Tibetan_Terrier,0.002743,True,Remus,False,False,False,False,11/10
1039,4759.0,14564.0,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,7.923945563901379e+17,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2.0,Cocker_Spaniel,0.746387,True,Irish_Setter,0.0916151,True,Miniature_Poodle,0.061078199999999985,True,BeBe,False,False,False,False,12/10
1040,1865.0,7938.0,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,7.92773781206999e+17,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1.0,Yorkshire_Terrier,0.912804,True,Silky_Terrier,0.06782250000000001,True,Australian_Terrier,0.00445069,True,Monster,False,False,False,False,12/10
1041,4742.0,12223.0,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,7.92883833364439e+17,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3.0,Jack-O'-Lantern,0.999306,False,Basketball,0.000113129,False,Standard_Poodle,8.31451e-05,True,Bailey,False,False,False,False,12/10
1042,2773.0,6993.0,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,7.93135492858581e+17,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1.0,Bakery,0.737041,False,Saltshaker,0.05239590000000001,False,Teddy,0.0465926,False,Dog,False,False,False,False,13/10
1043,1895.0,6670.0,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,7.931506051915489e+17,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1.0,Italian_Greyhound,0.193869,True,Bluetick,0.16038,True,Standard_Poodle,0.12598199999999998,True,Nida,False,False,False,False,11/10
1044,3180.0,10635.0,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I thinâ€¦ https://t.co/K4dvelOMsM",7.93226087023145e+17,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1.0,Wire-Haired_Fox_Terrier,0.456047,True,Lakeland_Terrier,0.273428,True,English_Springer,0.0836433,True,Juno,False,False,False,False,11/10
1045,3637.0,11379.0,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,7.932413023852626e+17,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1.0,Golden_Retriever,0.559308,True,Labrador_Retriever,0.390222,True,Cocker_Spaniel,0.0363157,True,Tucker,False,False,False,False,13/10
1046,10228.0,26610.0,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,7.932864763017994e+17,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1.0,Afghan_Hound,0.274637,True,Borzoi,0.142204,True,Doormat,0.109677,False,Moreton,False,False,False,False,13/10
1047,1820.0,8619.0,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,7.936017773084631e+17,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1.0,Miniature_Pinscher,0.538981,True,Chihuahua,0.21783,True,Toy_Terrier,0.0891487,True,Dobby,False,False,False,False,12/10
1048,3468.0,0.0,RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,7.936143195944018e+17,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1.0,Golden_Retriever,0.705092,True,Labrador_Retriever,0.219721,True,Kuvasz,0.015965,True,Dog,False,False,False,False,13/10
1049,2089.0,9944.0,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,7.938451451123712e+17,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1.0,Old_English_Sheepdog,0.7652770000000001,True,Bedlington_Terrier,0.112753,True,Kerry_Blue_Terrier,0.0476617,True,Clark,False,False,False,False,13/10
1050,5432.0,18194.0,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,7.93962221541933e+17,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1.0,Labrador_Retriever,0.8616510000000001,True,Golden_Retriever,0.0444618,True,Staffordshire_Bullterrier,0.016496700000000003,True,Maximus,False,False,False,False,12/10
1051,2933.0,10338.0,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*â€¦ https://t.co/yF6kcAT3gx,7.943323291372913e+17,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1.0,Samoyed,0.988307,True,Malamute,0.00490635,True,Great_Pyrenees,0.00290129,True,Nimbus,False,False,False,False,12/10
1052,3740.0,0.0,RT @dog_rates: This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,7.949837414164152e+17,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3.0,Schipperke,0.363272,True,Kelpie,0.197021,True,Norwegian_Elkhound,0.151024,True,Rizzy,False,False,False,False,12/10
1053,6026.0,17547.0,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,7.950767302853919e+17,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2.0,Gas_Pump,0.676439,False,Harvester,0.049995300000000006,False,Swing,0.0446596,False,Bailey,False,False,False,False,11/10
1054,26466.0,53857.0,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,7.954643310015611e+17,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1.0,Golden_Retriever,0.193082,True,Chesapeake_Bay_Retriever,0.157927,True,Soft-Coated_Wheaten_Terrier,0.124684,True,Dog,True,False,False,False,13/10
1055,15889.0,0.0,RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,7.961778475640381e+17,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1.0,Golden_Retriever,0.600276,True,Labrador_Retriever,0.140798,True,Seat_Belt,0.0873548,False,Ruby,False,False,False,False,11/10
1056,4626.0,11893.0,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10â€¦ https://t.co/CE3SrCv6L3,7.963874644033577e+17,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1.0,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese_Cat,0.052423,False,Snicku,False,False,False,False,12/10
1057,1954.0,8187.0,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,7.964848255028756e+17,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1.0,Cocker_Spaniel,0.116924,True,Seat_Belt,0.107511,False,Australian_Terrier,0.0998434,True,Dog,True,False,False,False,12/10
1058,3397.0,12824.0,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,7.96759840936919e+17,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1.0,American_Staffordshire_Terrier,0.463996,True,Staffordshire_Bullterrier,0.155566,True,Weimaraner,0.137587,True,Romeo,False,False,False,False,11/10
1059,7368.0,21627.0,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,7.972366606519665e+17,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2.0,Collie,0.767005,True,Border_Collie,0.100844,True,Kelpie,0.0483681,True,Pancake,False,False,False,False,12/10
1060,5393.0,15664.0,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,7.975451621593088e+17,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1.0,Pembroke,0.954089,True,Cardigan,0.033643900000000004,True,Papillon,0.00973566,True,Cassie,False,False,False,False,12/10
1061,2837.0,11223.0,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,7.982098393065144e+17,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1.0,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,Pomeranian,0.0978931,True,Cooper,False,False,False,False,13/10
1062,3736.0,0.0,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,7.983407445997978e+17,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1.0,Papillon,0.53318,True,Collie,0.192031,True,Border_Collie,0.121626,True,Davey,False,False,False,False,11/10
1063,2181.0,0.0,RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,7.986285172736205e+17,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,1.0,Beagle,0.636169,True,Labrador_Retriever,0.119256,True,Golden_Retriever,0.08254919999999999,True,Dog,False,False,False,False,12/10
1064,6168.0,0.0,"RT @dog_rates: I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",7.986731174513254e+17,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,1.0,Dough,0.806757,False,Bakery,0.0279066,False,French_Loaf,0.0181889,False,Dog,False,False,False,False,13/10
1065,5512.0,0.0,"RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",7.986945623949967e+17,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1.0,Chihuahua,0.615163,True,Pembroke,0.15950899999999998,True,Basenji,0.08446569999999999,True,Dog,False,False,False,False,12/10
1066,1596.0,8032.0,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand withâ€¦ https://t.co/XzX91DfYVV,7.98925684722856e+17,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1.0,West_Highland_White_Terrier,0.539463,True,Cairn,0.184897,True,Norfolk_Terrier,0.163024,True,Shadow,False,False,False,False,11/10
1067,4978.0,14229.0,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,7.989339693792256e+17,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1.0,Siberian_Husky,0.703224,True,Eskimo_Dog,0.22935100000000005,True,Malamute,0.0443508,True,Iroh,False,False,False,False,12/10
1068,2732.0,8748.0,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,7.990634825660662e+17,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2.0,Norfolk_Terrier,0.334436,True,Norwich_Terrier,0.231573,True,Australian_Terrier,0.21420300000000006,True,Mister,False,False,False,False,11/10
1069,2124.0,8689.0,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 1â€¦ https://t.co/cWlAEOZefY,7.99422933579903e+17,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1.0,Miniature_Pinscher,0.58363,True,Redbone,0.276095,True,Toy_Terrier,0.0185501,True,Longfellow,False,False,False,False,12/10
1070,2848.0,16523.0,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,8.001414224018309e+17,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3.0,Golden_Retriever,0.938048,True,Kuvasz,0.0251195,True,Labrador_Retriever,0.0229773,True,Peaches,False,False,False,False,13/10
1071,3338.0,14189.0,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,8.005133246308065e+17,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1.0,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999999,True,Chef,False,False,False,False,11/10
1072,3083.0,11334.0,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,8.007515773551288e+17,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2.0,Cocker_Spaniel,0.771984,True,Miniature_Poodle,0.07665280000000001,True,Toy_Poodle,0.0396183,True,Mauve,False,False,False,False,12/10
1073,2322.0,8723.0,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything'sâ€¦ https://t.co/A1hx5HKfQ6,8.01115127852503e+17,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1.0,Dalmatian,0.823356,True,English_Setter,0.0946019,True,Bluetick,0.0219534,True,Bones,True,False,True,False,12/10
1074,6606.0,26461.0,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,8.01167903437357e+17,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1.0,Cocker_Spaniel,0.74022,True,Dandie_Dinmont,0.061604499999999986,True,English_Setter,0.0413314,True,Milo,False,False,False,False,13/10
1075,922.0,6548.0,oh h*ck 10/10 https://t.co/bC69RrW559,8.012854486058312e+17,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1.0,Minivan,0.789376,False,Beach_Wagon,0.081125,False,Convertible,0.0645338,False,Dog,False,False,False,False,10/10
1076,2284.0,8849.0,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,8.015382011271578e+17,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1.0,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland_Sheepdog,0.054229999999999993,True,Wallace,False,False,False,False,12/10
1077,1898.0,8328.0,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,8.01958328846975e+17,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1.0,Staffordshire_Bullterrier,0.327887,True,American_Staffordshire_Terrier,0.271916,True,Labrador_Retriever,0.247619,True,Ronnie,False,False,False,False,12/10
1078,2891.0,9793.0,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 1â€¦ https://t.co/wG8NYg87Hw,8.022393290494771e+17,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2.0,Eskimo_Dog,0.482498,True,Siberian_Husky,0.335774,True,Malamute,0.134589,True,Loki,False,False,False,True,12/10
1079,2781.0,9646.0,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,8.025726838462915e+17,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1.0,Golden_Retriever,0.610171,True,Labrador_Retriever,0.173252,True,Cocker_Spaniel,0.163257,True,Winnie,False,False,False,False,12/10
1080,2229.0,9748.0,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,8.029524991037317e+17,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1.0,Chow,0.944032,True,Golden_Retriever,0.0172398,True,Pomeranian,0.0120848,True,Marley,False,False,False,False,12/10
1081,2747.0,10819.0,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,8.032765975456031e+17,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1.0,Pembroke,0.457086,True,Chow,0.30780100000000005,True,Golden_Retriever,0.0499882,True,Winston,False,False,False,False,11/10
1082,4598.0,11864.0,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,8.036380509161021e+17,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1.0,Labrador_Retriever,0.372776,True,Golden_Retriever,0.343666,True,Great_Pyrenees,0.0672423,True,Dog,False,False,True,False,13/10
1083,8243.0,0.0,RT @dog_rates: I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,8.036922232378655e+17,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,1.0,Lakeland_Terrier,0.530104,True,Irish_Terrier,0.197314,True,Airedale,0.08251460000000001,True,Dog,False,False,False,False,13/10
1084,3074.0,10841.0,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,8.037733408969236e+17,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2.0,Miniature_Pinscher,0.817066,True,Redbone,0.0597065,True,Irish_Terrier,0.0341952,True,Diogi,False,False,False,True,12/10
